time,x,y,z,vx,vy,vz,ex,ey,ez
3.179999999999976,4.8851306136249395,5.204984287690499,1.9540522454499758,-0.1165809247458194,-0.4017216761232317,-0.046632369898326725,0.11253776788014491,-0.21301872121296306,0.0450151071520577
3.189999999999976,4.882880088315835,5.197049047552175,1.9531520353263336,-0.1125262654552779,-0.3967620069161247,-0.04501050618210986,0.1148693863750605,-0.2049842876904986,0.0459477545500242
3.1999999999999758,4.880709709486416,5.189213397502353,1.9522838837945664,-0.10851894147091068,-0.39178250249108404,-0.0434075765883627,0.11711991168416525,-0.19704904755217534,0.046847964673666365
3.2099999999999755,4.878618525320739,5.181477696434277,1.9514474101282961,-0.10455920828378797,-0.3867850534037973,-0.04182368331351397,0.1192902905135842,-0.18921339750235333,0.04771611620543359
3.2199999999999753,4.876605579280781,5.173842266078632,1.9506422317123127,-0.1006473019979225,-0.3817715177822347,-0.04025892079916815,0.12138147467926075,-0.18147769643427658,0.048552589871703855
3.229999999999975,4.874669910487837,5.166307391650276,1.949867964195135,-0.09678343964717617,-0.37674372141776924,-0.03871337585886935,0.1233944207192188,-0.17384226607863162,0.04935776828768734
3.239999999999975,4.872810554097606,5.158873322492994,1.9491242216390425,-0.09296781951154957,-0.3717034578641682,-0.0371871278046188,0.12533008951216296,-0.16630739165027641,0.050132035804864916
3.2499999999999747,4.87102654166895,5.151540272722109,1.94841061666758,-0.08920062143278296,-0.3666524885442806,-0.03568024857311189,0.12718944590239367,-0.1588733224929939,0.05087577836095747
3.2599999999999745,4.869316901526368,5.1443084218648245,1.9477267606105468,-0.0854820071291611,-0.36159254286422704,-0.034192802851663144,0.12897345833104978,-0.15154027272210868,0.051589383332419914
3.2699999999999743,4.8676806591161785,5.1371779154981265,1.9470722636464712,-0.08181212050947416,-0.35652531833491524,-0.0327248482037881,0.13068309847363224,-0.1443084218648245,0.05227323938945316
3.279999999999974,4.767230499325931,5.127262697446817,1.9474921997303722,-5.022507989512395,-0.49576090256551364,0.0209968041950436,-4.8676806591161785,-0.13717791549812652,0.052927736353528765
3.289999999999974,4.667359173581691,5.117507604947299,1.947919489432676,-4.993566287212037,-0.4877546249759061,0.02136448511518701,-4.767230499325931,-0.12726269744681673,0.05250780026962776
3.2999999999999736,4.5680850666002595,5.107912362016288,1.9483538574941037,-4.963705349071521,-0.479762146550598,0.02171840307139321,-4.667359173581691,-0.11750760494729917,0.0520805105673241
3.3099999999999734,4.469426016238478,5.098476650235291,1.9487950320370548,-4.932952518089094,-0.471785589049831,0.02205872714755383,-4.5680850666002595,-0.10791236201628784,0.051646142505896275
3.319999999999973,4.37139931907906,5.089200109694843,1.9492427445795357,-4.901334857970889,-0.46382702702236367,0.02238562712404689,-4.469426016238478,-0.09847665023529117,0.05120496796294516
3.329999999999973,4.274021736067107,5.0800823399322965,1.9496967300477932,-4.868879150597658,-0.4558884881273385,0.02269927341287297,-4.37139931907906,-0.08920010969484338,0.050757255420464276
3.3399999999999728,4.177309498194573,5.0711229008630205,1.9501567267876712,-4.835611893626711,-0.4479719534637761,0.022999836993898595,-4.274021736067107,-0.08008233993229652,0.0503032699522068
3.3499999999999726,4.081278312230031,5.062321313704871,1.9506224765747153,-4.801559298227096,-0.4400793579074454,0.023287489352205572,-4.177309498194573,-0.07112290086302053,0.04984327321232884
3.3599999999999723,3.9859433664911115,5.053677061895774,1.9510937246230462,-4.766747286946004,-0.43221259045486876,0.023562402416540673,-4.081278312230031,-0.06232131370487082,0.049377523425284675
3.369999999999972,3.8913193366570225,5.04518959200429,1.9515702195930236,-4.731201491704451,-0.4243734945742088,0.023824748498864106,-3.9859433664911115,-0.05367706189577426,0.0489062753769538
3.379999999999972,3.797420391618618,5.036858314633035,1.9520517135977236,-4.694947251920217,-0.41656386856278865,0.02407470023499138,-3.8913193366570225,-0.045189592004289736,0.04842978040697643
3.3899999999999717,3.704260199363496,5.028682605314815,1.95253796220825,-4.658009612756092,-0.4087854659110292,0.024312430526325538,-3.797420391618618,-0.036858314633034794,0.04794828640227644
3.3999999999999715,3.611851932893668,5.020661805401364,1.9530287244579037,-4.620413323491422,-0.4010399956725317,0.024538112482675414,-3.704260199363496,-0.028682605314815035,0.04746203779175007
